customer_id,age,gender,subscription_tier,usage_count,last_login_days_ago,late_payments_6m,monthly_spend,region,churn
7591,42,Female,Standard,8,18,0,50.91,Asia,0
7592,34,Male,Basic,12,7,0,20.71,South America,0
7593,63,Female,Standard,10,37,1,51.77,Europe,1
7594,41,Male,Standard,9,0,0,54.09,North America,0
7595,28,Female,Standard,11,8,0,52.81,South America,0
7596,43,Male,Premium,17,37,1,98.42,North America,0
7597,68,Female,Basic,15,17,0,24.84,North America,0
7598,51,Male,Standard,20,0,0,40.89,Europe,0
7599,45,Male,Standard,13,50,0,54.92,North America,0
7600,20,Male,Standard,18,34,1,49.25,Africa,0
7601,28,Male,Standard,12,22,1,45.84,North America,0
7602,55,Male,Basic,21,25,0,14.04,North America,0
7603,31,Male,Basic,16,26,0,25.39,Africa,0
7604,68,Female,Standard,19,18,0,48.6,Oceania,0
7605,43,Male,Standard,14,35,0,44.21,Europe,0
7606,65,Male,Basic,18,32,0,15.02,Asia,0
7607,38,Female,Standard,19,0,0,47.6,Europe,1
7608,56,Female,Premium,16,0,0,106.32,Europe,0
7609,47,Male,Basic,26,0,0,24.07,North America,0
7610,25,Male,Premium,24,0,1,101.79,North America,0
7611,68,Female,Basic,19,0,0,19.01,North America,0
7612,37,Male,Standard,15,0,0,42.37,Europe,0
7613,65,Male,Standard,14,21,0,63.8,South America,1
7614,49,Female,Basic,20,29,0,17.36,Asia,0
7615,39,Male,Premium,21,52,1,97.04,North America,0
7616,24,Female,Standard,21,34,0,50.2,Africa,0
7617,26,Male,Basic,18,0,0,28.27,North America,0
7618,62,Female,Standard,15,17,0,50.38,Europe,0
7619,18,Female,Standard,13,29,0,48.54,Europe,0
7620,46,Male,Premium,16,7,0,90.55,South America,1
7621,25,Female,Standard,13,11,0,48.51,North America,0
7622,21,Female,Basic,10,41,0,20.1,North America,0
7623,52,Male,Basic,12,0,0,16.17,North America,0
7624,20,Female,Standard,18,21,0,52.18,North America,0
7625,62,Male,Standard,11,41,0,46.37,Asia,1
7626,57,Female,Premium,19,40,0,96.25,Europe,0
7627,24,Male,Standard,14,0,0,49.84,Oceania,0
7628,44,Male,Premium,18,45,0,96.6,North America,0
7629,18,Male,Premium,23,0,0,98.88,Asia,0
7630,44,Male,Standard,19,53,0,51.15,North America,0
7631,33,Male,Basic,19,1,0,16.95,North America,0
7632,55,Female,Basic,14,0,0,22.5,North America,0
7633,24,Female,Basic,14,0,1,14.65,North America,0
7634,61,Male,Standard,14,9,0,45.72,Europe,1
7635,40,Male,Basic,22,9,0,17.0,North America,0
7636,58,Female,Basic,15,20,0,21.27,Europe,1
7637,28,Male,Basic,19,34,0,18.62,Europe,0
7638,59,Male,Basic,11,19,0,15.78,Europe,0
7639,70,Female,Basic,16,58,0,18.1,North America,0
7640,50,Male,Basic,17,1,0,18.99,North America,0
7641,67,Male,Standard,17,1,0,55.84,Asia,1
7642,53,Female,Basic,8,31,0,23.3,Oceania,0
7643,54,Female,Premium,19,7,1,93.62,Asia,0
7644,58,Male,Basic,11,0,0,25.08,North America,0
7645,34,Female,Premium,14,40,0,93.94,North America,0
7646,52,Female,Standard,15,2,0,54.6,North America,0
7647,65,Male,Standard,16,35,0,52.1,Asia,0
7648,22,Male,Standard,16,1,1,46.87,Asia,0
7649,65,Male,Basic,17,54,0,23.17,Europe,0
7650,49,Male,Basic,17,6,0,19.89,North America,0
7651,20,Male,Standard,11,35,0,49.83,Asia,0
7652,69,Male,Premium,10,45,0,96.37,Europe,0
7653,64,Male,Premium,16,0,0,100.17,Africa,0
7654,52,Female,Standard,22,0,0,41.65,North America,0
7655,69,Female,Standard,11,24,0,39.38,North America,0
7656,31,Female,Standard,18,26,0,52.61,Oceania,0
7657,65,Female,Standard,20,26,0,50.33,North America,0
7658,48,Female,Premium,18,16,0,98.56,Europe,1
7659,48,Female,Basic,20,54,0,21.99,North America,0
7660,34,Male,Premium,13,30,0,99.77,Europe,0
7661,41,Male,Basic,16,0,0,22.62,North America,0
7662,69,Female,Standard,13,39,0,53.79,Europe,1
7663,40,Male,Premium,17,5,0,89.86,Asia,0
7664,35,Male,Premium,17,33,0,86.07,North America,0
7665,67,Female,Standard,17,0,1,50.34,Europe,1
7666,31,Female,Basic,18,37,0,20.65,North America,0
7667,67,Female,Basic,10,21,0,19.33,Africa,0
7668,32,Male,Basic,14,33,0,15.73,Asia,0
7669,32,Male,Standard,8,18,0,45.28,Europe,0
7670,23,Female,Standard,23,41,1,49.0,Europe,1
7671,44,Male,Standard,13,55,0,47.6,Oceania,0
7672,32,Male,Standard,21,35,0,53.79,North America,0
7673,67,Male,Standard,13,35,0,50.86,Asia,0
7674,53,Female,Standard,11,2,0,49.77,South America,0
7675,25,Female,Premium,16,10,0,105.01,Europe,0
7676,32,Female,Basic,16,0,0,22.98,North America,0
7677,20,Male,Premium,19,20,0,100.48,North America,0
7678,64,Male,Basic,6,15,0,15.22,North America,0
7679,30,Male,Standard,19,6,0,54.31,North America,0
7680,58,Female,Premium,9,0,0,102.97,North America,0
7681,51,Male,Basic,17,54,0,17.78,Asia,1
7682,41,Male,Basic,11,25,0,21.32,North America,0
7683,57,Female,Basic,16,8,0,13.98,North America,0
7684,49,Male,Basic,17,9,0,9.27,Asia,0
7685,49,Female,Standard,15,12,0,53.57,Europe,1
7686,47,Female,Basic,7,42,0,17.9,Europe,1
7687,69,Male,Basic,14,1,1,14.66,Europe,0
7688,66,Male,Standard,15,46,1,51.28,Europe,0
7689,30,Male,Standard,16,7,0,46.58,Europe,0
7690,18,Male,Standard,17,48,0,48.97,North America,0
7691,51,Male,Standard,16,50,0,38.89,Asia,0
7692,32,Female,Standard,14,30,0,49.59,North America,0
7693,61,Male,Basic,10,50,0,24.5,North America,1
7694,31,Female,Standard,14,35,0,47.66,Asia,0
7695,46,Male,Premium,17,0,2,102.24,North America,0
7696,51,Male,Basic,23,56,0,24.37,Africa,1
7697,35,Male,Standard,17,0,2,51.16,North America,0
7698,24,Female,Premium,19,18,0,103.14,Asia,0
7699,46,Male,Premium,16,12,0,96.09,Europe,0
7700,48,Female,Standard,18,9,1,51.15,Asia,0
7701,42,Female,Standard,25,39,0,46.94,North America,0
7702,55,Female,Standard,18,6,0,47.5,North America,1
7703,31,Female,Standard,18,21,0,48.04,South America,1
7704,25,Male,Standard,16,9,0,55.47,Asia,0
7705,44,Female,Basic,26,50,0,23.47,North America,0
7706,19,Female,Basic,23,0,0,10.39,Europe,0
7707,34,Female,Basic,12,0,1,25.45,North America,0
7708,54,Male,Basic,17,0,0,27.0,North America,1
7709,31,Female,Standard,16,36,0,49.74,Europe,0
7710,42,Male,Premium,16,0,0,100.87,Asia,0
7711,47,Male,Premium,12,20,0,102.89,North America,0
7712,46,Female,Standard,20,37,1,58.06,Europe,0
7713,37,Female,Premium,18,0,0,94.09,North America,0
7714,38,Female,Premium,10,54,1,100.35,Europe,0
7715,70,Female,Premium,20,6,0,97.09,Europe,0
7716,39,Male,Basic,9,40,0,27.2,Europe,0
7717,52,Male,Standard,21,40,0,52.25,Europe,0
7718,54,Female,Standard,13,9,2,45.84,Europe,0
7719,33,Male,Basic,11,22,0,24.5,South America,0
7720,67,Female,Premium,11,26,0,99.02,Asia,0
7721,66,Male,Basic,15,13,0,23.8,Asia,1
7722,60,Male,Basic,5,10,0,7.8,North America,0
7723,34,Female,Basic,24,46,0,20.97,North America,0
7724,33,Male,Standard,13,1,0,46.86,North America,0
7725,19,Female,Standard,19,40,0,61.81,Oceania,0
7726,21,Male,Standard,17,1,0,40.5,Europe,1
7727,38,Male,Basic,11,31,0,20.84,North America,0
7728,56,Female,Standard,9,6,0,49.36,Europe,0
7729,51,Male,Standard,12,53,0,46.38,Europe,0
7730,47,Female,Standard,14,25,0,47.86,Asia,0
7731,23,Male,Basic,18,21,0,19.04,North America,0
7732,34,Male,Basic,15,6,0,12.01,Europe,0
7733,56,Female,Basic,16,19,0,19.05,North America,0
7734,42,Female,Standard,16,0,0,47.52,Europe,0
7735,22,Male,Basic,11,0,0,21.17,Europe,0
7736,22,Female,Basic,13,6,1,20.93,North America,0
7737,37,Female,Basic,13,55,0,21.38,North America,0
7738,33,Male,Standard,19,17,0,42.27,North America,0
7739,68,Male,Standard,14,13,0,49.23,Asia,0
7740,58,Female,Standard,19,38,0,49.11,North America,1
7741,54,Male,Standard,10,30,0,49.7,Africa,0
7742,57,Male,Basic,19,28,1,17.73,Europe,1
7743,26,Female,Basic,11,25,0,11.78,North America,0
7744,22,Male,Basic,12,0,0,16.55,Asia,0
7745,59,Female,Basic,18,12,0,21.99,North America,0
7746,19,Female,Premium,8,51,0,90.24,Asia,0
7747,26,Female,Standard,12,56,1,47.93,North America,0
7748,60,Female,Standard,19,14,0,55.97,North America,0
7749,53,Male,Basic,17,0,0,20.58,Asia,0
7750,39,Male,Basic,14,18,0,20.67,Europe,0
7751,39,Male,Basic,12,2,0,17.91,Europe,0
7752,39,Female,Standard,15,0,0,49.33,North America,0
7753,51,Male,Basic,21,6,0,14.15,Europe,0
7754,46,Male,Standard,13,0,0,45.24,Asia,0
7755,55,Female,Standard,14,0,0,44.54,Europe,1
7756,63,Female,Premium,13,15,0,104.9,Europe,0
7757,50,Male,Basic,18,4,0,12.68,North America,0
7758,35,Male,Basic,21,4,0,19.98,Europe,0
7759,24,Female,Basic,18,2,0,21.17,North America,0
7760,18,Female,Standard,15,18,0,43.65,Asia,0
7761,50,Male,Basic,10,34,0,20.71,North America,0
7762,18,Male,Standard,13,28,1,44.63,North America,0
7763,41,Female,Standard,17,58,1,49.83,Europe,1
7764,21,Female,Basic,12,52,0,23.14,North America,0
7765,21,Female,Basic,11,14,0,12.85,Asia,0
7766,35,Male,Basic,18,42,0,24.54,Europe,0
7767,44,Male,Basic,11,0,0,19.92,North America,0
7768,60,Female,Basic,17,1,0,20.6,Asia,0
7769,49,Male,Standard,13,31,0,51.53,Africa,1
7770,50,Male,Standard,13,2,1,43.52,Asia,0
7771,45,Male,Basic,12,16,0,17.91,Europe,0
7772,59,Female,Standard,16,8,0,42.01,North America,0
7773,58,Female,Basic,18,2,0,17.53,North America,0
7774,53,Female,Standard,9,0,0,43.62,North America,0
7775,23,Female,Premium,15,25,1,98.67,North America,0
7776,33,Female,Premium,17,0,0,97.47,Asia,0
7777,51,Female,Basic,26,31,0,18.14,Asia,0
7778,40,Male,Standard,13,50,0,50.36,Europe,0
7779,67,Male,Standard,22,9,0,51.2,North America,0
7780,59,Female,Basic,14,13,0,23.43,Europe,0
7781,41,Male,Standard,18,24,1,44.1,Europe,1
7782,66,Female,Premium,14,28,1,92.81,Europe,1
7783,30,Male,Basic,6,21,0,17.34,Europe,1
7784,35,Male,Standard,19,30,0,59.51,North America,0
7785,30,Female,Standard,23,41,0,52.38,Europe,1
7786,66,Female,Basic,12,60,0,25.94,Oceania,0
7787,54,Female,Basic,14,12,0,12.7,Europe,0
7788,60,Female,Basic,11,24,0,10.0,North America,0
7789,56,Male,Basic,22,11,0,26.53,Europe,0
7790,59,Male,Basic,7,3,2,26.4,Europe,0
7791,34,Female,Basic,9,60,0,24.97,North America,1
7792,32,Male,Basic,13,0,0,20.75,Europe,1
7793,35,Male,Standard,19,0,1,48.09,Europe,0
7794,40,Male,Standard,21,23,0,51.4,North America,0
7795,68,Male,Basic,23,31,0,18.63,North America,0
7796,47,Female,Basic,10,33,0,21.7,Europe,0
7797,51,Female,Basic,8,31,1,21.34,North America,0
7798,21,Female,Basic,18,39,1,23.12,North America,0
7799,20,Female,Basic,16,35,1,13.74,Asia,1
7800,24,Male,Standard,21,21,0,53.78,North America,0
7801,35,Male,Basic,12,17,0,14.12,North America,0
7802,59,Male,Basic,20,33,0,29.29,North America,0
7803,24,Male,Standard,11,34,0,47.98,Asia,0
7804,57,Male,Standard,13,8,0,45.0,Europe,0
7805,23,Male,Standard,9,0,0,54.11,Europe,1
7806,39,Female,Premium,19,7,0,101.77,Oceania,0
7807,18,Female,Basic,16,21,0,11.28,Europe,0
7808,21,Female,Premium,14,20,0,97.43,Europe,0
7809,63,Female,Premium,15,11,0,98.37,North America,0
7810,66,Male,Basic,16,54,0,14.32,North America,1
7811,69,Male,Premium,7,17,0,97.85,North America,0
7812,67,Male,Standard,16,0,0,41.24,North America,1
7813,60,Male,Premium,20,0,0,101.4,North America,0
7814,46,Male,Standard,14,0,0,47.63,Europe,0
7815,38,Male,Standard,16,5,0,44.95,Asia,0
7816,43,Female,Basic,9,7,0,13.06,Europe,1
7817,31,Female,Standard,11,9,0,49.66,Asia,0
7818,26,Female,Basic,14,44,0,19.29,Europe,0
7819,64,Male,Basic,12,37,1,19.7,Europe,0
7820,29,Female,Premium,17,18,1,94.12,North America,0
7821,59,Female,Basic,14,15,0,13.21,North America,0
7822,68,Female,Standard,15,11,0,51.34,Asia,0
7823,68,Male,Basic,16,0,0,23.39,Oceania,0
7824,23,Female,Basic,15,52,0,30.0,Asia,0
7825,37,Female,Standard,12,6,0,54.85,North America,0
7826,41,Male,Basic,14,45,1,27.24,North America,0
7827,44,Male,Premium,18,35,0,94.29,North America,0
7828,55,Male,Basic,13,0,0,21.81,North America,0
7829,25,Female,Basic,16,7,0,18.45,Asia,0
7830,18,Female,Basic,14,18,0,24.24,North America,0
7831,66,Male,Basic,11,4,1,17.17,Europe,0
7832,66,Male,Basic,14,13,0,29.13,North America,0
7833,41,Female,Standard,8,5,0,49.02,Asia,0
7834,64,Male,Standard,18,27,0,54.25,North America,1
7835,24,Male,Basic,17,10,1,13.4,North America,0
7836,36,Male,Basic,17,9,0,21.27,North America,0
7837,39,Female,Premium,15,5,0,93.02,North America,0
7838,52,Female,Standard,21,41,0,51.27,Asia,0
7839,47,Male,Standard,18,27,0,47.28,Europe,0
7840,46,Female,Standard,20,33,0,56.03,North America,1
7841,39,Female,Standard,18,12,0,59.41,Asia,0
7842,28,Male,Standard,14,44,0,44.93,Europe,0
7843,37,Female,Premium,16,13,1,98.73,North America,0
7844,46,Male,Basic,17,0,0,17.15,North America,1
7845,68,Female,Basic,13,19,0,20.38,Asia,0
7846,58,Male,Basic,13,15,0,12.14,North America,1
7847,59,Female,Premium,18,0,1,91.53,North America,1
7848,51,Male,Basic,11,28,0,23.56,North America,0
7849,18,Female,Standard,13,42,0,43.74,Asia,0
7850,48,Male,Standard,16,10,0,46.5,North America,0
7851,47,Female,Standard,7,36,0,45.56,Europe,0
7852,65,Male,Basic,19,24,0,15.1,North America,1
7853,35,Female,Basic,15,5,0,15.05,Africa,0
7854,34,Female,Basic,11,9,0,15.71,Asia,0
7855,55,Male,Basic,15,55,0,17.56,Europe,0
7856,31,Female,Basic,24,1,0,23.6,North America,0
7857,40,Male,Standard,9,0,0,52.48,North America,0
7858,42,Female,Premium,17,0,0,91.56,Europe,0
7859,32,Female,Standard,11,48,0,55.94,North America,1
7860,63,Male,Standard,13,29,1,49.25,South America,1
7861,39,Female,Standard,15,0,0,55.28,Asia,0
7862,20,Male,Basic,9,37,0,16.18,Europe,0
7863,36,Male,Basic,14,26,1,31.31,Europe,0
7864,61,Female,Basic,19,59,0,17.9,Asia,0
7865,51,Female,Standard,25,19,0,46.61,North America,0
7866,52,Male,Premium,15,19,0,100.59,North America,0
7867,67,Male,Standard,10,3,0,56.01,Europe,0
7868,18,Female,Basic,14,0,0,21.63,North America,0
7869,69,Male,Standard,17,34,0,46.35,Europe,0
7870,38,Female,Standard,14,11,0,42.06,Africa,0
7871,46,Female,Standard,14,33,0,46.95,North America,0
7872,23,Male,Standard,15,38,0,46.9,Asia,0
7873,54,Male,Standard,17,51,0,55.34,Europe,0
7874,18,Female,Standard,17,14,0,45.94,Asia,0
7875,68,Male,Standard,18,0,0,59.73,North America,0
7876,18,Female,Premium,19,0,1,99.05,North America,0
7877,44,Female,Standard,10,6,0,50.56,Asia,0
7878,38,Female,Standard,16,54,1,51.07,Asia,0
7879,70,Male,Standard,15,35,0,50.98,Europe,0
7880,33,Male,Premium,19,22,0,88.34,Europe,0
7881,61,Female,Standard,10,3,0,48.58,Africa,0
7882,57,Female,Standard,16,32,0,49.28,Europe,1
7883,43,Female,Basic,13,35,0,26.12,North America,0
7884,33,Male,Premium,17,2,0,106.28,North America,1
7885,45,Female,Standard,13,31,0,49.16,South America,0
7886,18,Male,Standard,22,0,0,50.88,North America,0
7887,53,Female,Premium,12,0,1,101.09,North America,0
7888,27,Female,Premium,10,0,0,101.43,Asia,0
7889,60,Female,Premium,15,42,0,105.33,South America,0
7890,34,Male,Basic,17,5,0,18.96,Europe,1
7891,40,Female,Standard,16,25,0,49.12,North America,0
7892,24,Male,Basic,12,0,1,20.46,North America,0
7893,61,Female,Basic,10,15,0,22.39,Europe,1
7894,70,Male,Premium,17,0,0,96.24,South America,1
7895,24,Male,Premium,6,46,0,99.61,South America,0
7896,61,Male,Standard,13,21,1,47.34,Europe,0
7897,32,Female,Basic,9,50,0,21.36,North America,0
7898,51,Female,Basic,12,17,0,17.03,North America,0
7899,63,Female,Standard,13,7,1,54.16,North America,0
7900,62,Female,Basic,16,13,1,14.43,North America,0
7901,21,Female,Standard,13,3,1,48.12,Europe,0
7902,31,Male,Standard,16,49,0,44.1,North America,0
7903,31,Female,Premium,24,6,0,99.07,Asia,0
7904,33,Female,Basic,19,6,0,23.42,North America,0
7905,24,Male,Basic,15,26,1,18.55,Europe,0
7906,49,Male,Premium,17,0,0,95.71,Asia,1
7907,36,Male,Standard,16,2,0,40.23,Europe,0
7908,19,Male,Basic,17,14,0,9.32,North America,0
7909,27,Male,Basic,15,0,0,16.6,North America,0
7910,67,Male,Premium,11,4,0,101.9,North America,0
7911,34,Female,Standard,13,30,0,41.75,Europe,0
7912,54,Male,Premium,17,5,0,98.71,Europe,0
7913,29,Male,Basic,19,27,0,13.68,Europe,0
7914,23,Female,Standard,14,18,0,48.93,Europe,0
7915,39,Female,Standard,11,37,0,51.54,Asia,1
7916,49,Male,Basic,9,36,0,12.3,North America,0
7917,58,Female,Premium,14,0,1,95.79,Europe,0
7918,37,Male,Standard,17,55,1,47.54,North America,0
7919,18,Male,Premium,14,41,0,105.47,North America,0
7920,64,Male,Premium,18,20,0,101.94,North America,1
7921,70,Female,Basic,16,22,0,21.98,Asia,0
7922,23,Female,Standard,14,43,0,51.91,North America,0
7923,36,Female,Standard,11,18,0,52.24,Europe,0
7924,35,Female,Standard,12,17,1,41.8,North America,1
7925,23,Female,Standard,23,26,0,36.41,Europe,0
7926,62,Female,Standard,8,0,0,42.72,Asia,0
7927,50,Female,Basic,14,23,0,16.78,South America,0
7928,40,Male,Standard,15,2,0,51.92,Asia,0
7929,40,Male,Basic,9,0,0,20.09,Europe,0
7930,43,Female,Basic,9,42,0,14.78,Asia,0
7931,30,Female,Premium,14,11,0,100.79,Asia,0
7932,24,Female,Basic,14,19,0,8.41,Europe,0
7933,32,Male,Basic,19,6,0,21.67,Asia,0
7934,61,Female,Basic,15,0,0,16.84,North America,0
7935,44,Female,Standard,14,15,0,60.19,Asia,0
7936,43,Male,Basic,14,36,0,14.93,South America,0
7937,50,Female,Standard,14,36,0,41.69,South America,1
7938,32,Female,Standard,22,53,0,55.98,Oceania,0
7939,53,Male,Basic,13,45,1,12.82,North America,0
7940,62,Female,Standard,9,59,0,49.54,North America,0
7941,44,Male,Basic,17,23,1,19.35,Europe,0
7942,22,Male,Standard,15,0,0,53.31,North America,0
7943,19,Female,Basic,13,47,0,16.08,Europe,0
7944,50,Male,Basic,21,56,0,18.52,North America,0
7945,33,Male,Basic,16,16,2,22.86,Asia,0
7946,40,Male,Basic,8,0,1,11.85,Europe,0
7947,55,Male,Standard,22,0,0,52.7,Asia,0
7948,33,Male,Basic,15,25,0,23.16,North America,0
7949,31,Male,Basic,17,29,1,22.27,North America,0
7950,46,Female,Basic,13,0,1,20.97,North America,0
7951,43,Female,Premium,8,55,0,96.05,Africa,1
7952,52,Male,Standard,12,21,1,46.17,Europe,0
7953,32,Male,Basic,14,25,0,20.32,Europe,0
7954,20,Male,Basic,20,22,0,19.29,Asia,0
7955,40,Male,Premium,16,8,0,96.82,Asia,0
7956,46,Female,Basic,18,51,0,23.99,South America,1
7957,51,Female,Premium,15,0,0,103.37,Asia,0
7958,50,Female,Basic,18,35,0,24.69,North America,0
7959,58,Male,Basic,11,10,0,31.24,North America,1
7960,58,Female,Standard,22,0,0,58.61,Europe,1
7961,40,Male,Standard,24,15,1,47.48,North America,0
7962,24,Female,Premium,10,0,1,98.93,North America,0
7963,20,Female,Premium,11,47,0,95.6,Asia,0
7964,49,Female,Standard,11,40,1,56.34,Europe,0
7965,48,Male,Standard,15,46,0,48.21,North America,0
7966,35,Male,Premium,14,44,0,98.74,Europe,0
7967,60,Female,Standard,22,43,0,49.94,North America,0
7968,24,Male,Basic,11,23,0,19.54,North America,0
7969,58,Male,Basic,6,51,0,13.71,North America,0
7970,18,Female,Basic,16,0,0,27.49,Europe,0
7971,31,Male,Premium,18,6,0,109.2,South America,0
7972,69,Female,Basic,16,1,0,16.93,South America,0
7973,49,Male,Basic,16,0,0,27.04,Europe,0
7974,23,Female,Premium,11,0,0,97.66,Asia,0
7975,56,Male,Basic,14,13,0,26.92,Europe,0
7976,27,Female,Standard,11,33,0,55.74,Europe,0
7977,24,Male,Premium,21,27,0,95.46,North America,0
7978,43,Female,Standard,15,28,1,51.43,Asia,0
7979,51,Female,Basic,15,49,0,24.22,Europe,0
7980,47,Male,Standard,11,56,0,58.42,North America,1
7981,53,Male,Standard,13,29,0,59.44,North America,0
7982,38,Male,Standard,14,0,0,57.13,Oceania,0
7983,34,Male,Basic,15,29,1,19.83,Asia,0
7984,50,Female,Basic,23,22,2,21.32,Europe,0
7985,27,Male,Standard,20,0,0,50.16,North America,0
7986,68,Female,Basic,20,4,0,15.13,Asia,0
7987,64,Female,Standard,17,3,0,51.77,Europe,0
7988,59,Male,Standard,15,38,0,47.98,North America,1
7989,68,Female,Standard,17,9,0,47.84,Asia,1
7990,29,Male,Premium,12,19,1,94.3,Europe,0
7991,33,Male,Basic,14,39,1,18.74,Europe,0
7992,58,Male,Basic,15,54,0,14.48,North America,0
7993,49,Female,Standard,13,21,0,58.45,North America,0
7994,32,Male,Basic,12,22,0,19.45,Europe,0
7995,44,Female,Standard,11,0,0,53.32,North America,0
7996,45,Male,Premium,17,18,0,92.4,North America,0
7997,34,Female,Premium,16,30,1,99.47,North America,0
7998,63,Female,Standard,8,0,0,41.03,North America,1
7999,67,Male,Premium,14,0,1,106.89,Europe,0
8000,19,Female,Basic,19,47,0,19.73,South America,0
8001,53,Female,Standard,19,0,0,53.03,North America,0
8002,67,Male,Standard,18,52,0,46.94,Europe,1
8003,24,Male,Basic,20,5,0,22.35,Africa,0
8004,30,Male,Basic,16,8,0,28.83,Europe,0
8005,32,Female,Premium,23,20,0,101.95,Europe,0
8006,42,Female,Standard,5,0,0,48.54,North America,0
8007,40,Male,Standard,17,30,1,48.06,Asia,0
8008,39,Male,Basic,18,20,0,11.57,Asia,1
8009,43,Male,Basic,26,55,0,20.01,Oceania,1
8010,50,Female,Premium,14,52,0,100.68,North America,0
8011,28,Female,Standard,9,37,0,53.53,North America,0
8012,27,Female,Standard,18,0,0,53.2,Asia,0
8013,42,Male,Premium,13,1,0,98.25,Asia,0
8014,54,Male,Standard,14,5,0,53.96,Asia,1
8015,65,Male,Standard,17,44,0,57.31,Europe,1
8016,60,Female,Basic,17,27,0,28.36,Africa,1
8017,70,Male,Basic,15,0,0,17.55,North America,0
8018,55,Male,Standard,11,16,0,50.37,North America,0
8019,58,Female,Basic,10,58,1,23.98,North America,0
8020,62,Male,Standard,14,34,1,44.2,North America,0
8021,41,Male,Basic,17,54,0,20.46,Asia,0
8022,57,Female,Basic,7,41,0,17.98,North America,0
8023,63,Male,Standard,15,33,0,53.59,North America,1
8024,50,Male,Basic,19,43,0,17.93,North America,0
8025,34,Male,Premium,7,30,0,99.23,North America,0
8026,41,Male,Basic,14,23,0,16.32,Oceania,1
8027,54,Male,Standard,11,34,2,37.5,North America,1
8028,19,Female,Basic,14,2,0,16.78,Europe,0
8029,49,Male,Basic,19,18,1,25.85,North America,0
8030,41,Female,Basic,8,56,0,12.03,South America,0
8031,26,Male,Premium,15,41,0,101.24,North America,0
8032,21,Male,Basic,12,53,0,20.48,South America,0
8033,34,Male,Premium,12,57,0,96.74,North America,0
8034,34,Male,Basic,16,24,0,24.46,South America,0
8035,70,Male,Basic,16,0,0,18.71,North America,1
8036,67,Male,Standard,14,35,0,48.99,Europe,0
8037,65,Female,Standard,13,0,1,57.16,Asia,0
8038,47,Male,Standard,16,0,0,39.1,Asia,0
8039,57,Female,Basic,13,6,0,10.53,North America,0
8040,28,Male,Basic,15,0,0,27.94,North America,0
8041,38,Male,Standard,17,30,0,55.71,North America,0
8042,38,Male,Premium,12,42,0,105.09,Europe,0
8043,35,Male,Basic,19,36,1,34.34,Asia,0
8044,46,Female,Premium,14,0,0,104.17,North America,0
8045,41,Female,Basic,12,41,0,21.2,North America,0
8046,27,Male,Standard,20,43,1,43.19,Europe,0
8047,62,Male,Basic,27,0,0,20.63,Europe,0
8048,34,Female,Standard,12,18,0,46.19,Asia,0
8049,35,Male,Basic,19,30,1,19.22,South America,0
8050,59,Male,Basic,13,13,0,6.26,North America,0
8051,65,Male,Premium,14,49,0,91.72,Europe,1
8052,37,Male,Standard,21,20,0,48.35,Oceania,0
8053,54,Male,Standard,6,0,0,51.28,Europe,0
8054,62,Female,Basic,13,20,1,16.31,Asia,0
8055,35,Female,Premium,12,23,0,99.39,Asia,0
8056,34,Female,Standard,16,56,0,46.27,North America,0
8057,26,Male,Premium,15,14,0,94.94,Europe,0
8058,31,Female,Basic,15,50,0,23.61,Africa,0
8059,66,Female,Basic,24,8,0,15.35,North America,0
8060,46,Female,Premium,13,16,0,94.14,North America,0
8061,48,Male,Standard,6,29,0,61.38,Europe,0
8062,21,Female,Premium,7,49,0,101.65,North America,1
8063,35,Male,Basic,23,38,0,21.12,Asia,0
8064,37,Female,Standard,19,0,0,47.05,Asia,0
8065,64,Male,Premium,19,0,1,103.77,Asia,0
8066,60,Male,Standard,14,0,1,49.98,Europe,0
8067,61,Male,Standard,14,26,0,44.13,Europe,0
8068,26,Female,Basic,14,15,0,28.46,North America,0
8069,30,Male,Basic,15,48,0,12.33,North America,0
8070,32,Female,Basic,17,59,0,22.75,Asia,0
8071,44,Female,Standard,16,48,0,42.25,Africa,1
8072,32,Female,Premium,13,0,0,102.77,North America,0
8073,45,Female,Basic,16,55,1,27.77,North America,0
8074,54,Female,Standard,13,0,0,42.84,North America,0
8075,36,Female,Premium,15,15,1,107.19,Europe,0
8076,43,Male,Basic,12,6,0,18.06,North America,0
8077,69,Female,Premium,11,0,0,100.48,Asia,0
8078,43,Female,Premium,16,0,0,88.44,Asia,0
8079,42,Male,Basic,26,9,0,22.96,Asia,0
8080,43,Female,Basic,11,0,0,15.34,South America,0
8081,43,Male,Basic,8,0,1,18.28,Europe,0
8082,63,Male,Standard,16,32,1,54.71,Europe,1
8083,45,Male,Basic,12,26,0,17.82,Europe,0
8084,66,Male,Standard,18,0,1,43.02,North America,0
8085,35,Female,Standard,17,14,0,56.85,Europe,0
8086,49,Female,Premium,14,25,0,98.24,North America,0
8087,70,Female,Premium,11,0,0,98.3,North America,0
8088,20,Female,Premium,19,58,0,103.34,Europe,0
8089,19,Male,Basic,18,45,1,23.85,Europe,0
8090,50,Male,Basic,11,2,0,30.34,North America,0
8091,59,Female,Basic,15,20,1,17.35,North America,0
8092,36,Female,Standard,9,19,1,45.09,North America,0
8093,34,Male,Standard,19,9,0,51.5,Asia,0
8094,61,Female,Premium,13,36,0,103.32,Africa,0
8095,50,Female,Premium,12,28,0,100.06,North America,0
8096,29,Female,Basic,12,47,0,20.38,Asia,0
